year,age,expos,sex
1961,99,0.007,f
1961,100+,0.013,f
1962,0,503.5645,f
1962,1,484.102,f
1962,2,470.945,f
1962,3,461.558,f
1962,4,444.5325,f
1962,5,417.9825,f
1962,6,399.3,f
1962,7,380.293,f
1962,8,350.0045,f
1962,9,324.089,f
1962,10,303.938,f
1962,11,279.1815,f
1962,12,274.9055,f
1962,13,273.5395,f
1962,14,267.5845,f
1962,15,260.0025,f
1962,16,249.8575,f
1962,17,242.734,f
1962,18,242.6305,f
1962,19,247.502,f
1962,20,253.387,f
1962,21,252.62,f
1962,22,247.8265,f
1962,23,241.097,f
1962,24,231.076,f
1962,25,222.8385,f
1962,26,213.8345,f
1962,27,207.017,f
1962,28,198.411,f
1962,29,190.5215,f
1962,30,186.1065,f
1962,31,178.9135,f
1962,32,173.3535,f
1962,33,168.349,f
1962,34,162.253,f
1962,35,157.715,f
1962,36,153.186,f
1962,37,149.4945,f
1962,38,146.802,f
1962,39,143.654,f
1962,40,137.5235,f
1962,41,130.651,f
1962,42,123.511,f
1962,43,115.8945,f
1962,44,112.6315,f
1962,45,111.047,f
1962,46,108.521,f
1962,47,105.098,f
1962,48,102.1965,f
1962,49,100.7735,f
1962,50,98.3585,f
1962,51,95.09,f
1962,52,92.3755,f
1962,53,89.604,f
1962,54,85.4585,f
1962,55,80.792,f
1962,56,76.256,f
1962,57,70.2425,f
1962,58,64.115,f
1962,59,61.0905,f
1962,60,61.287,f
1962,61,61.568,f
1962,62,59.872,f
1962,63,58.561,f
1962,64,57.836,f
1962,65,55.352,f
1962,66,51.2975,f
1962,67,48.3155,f
1962,68,45.52,f
1962,69,43.01,f
1962,70,41.202,f
1962,71,39.161,f
1962,72,36.2335,f
1962,73,33.5855,f
1962,74,30.724,f
1962,75,26.3575,f
1962,76,22.0295,f
1962,77,17.917,f
1962,78,14.15,f
1962,79,11.0775,f
1962,80,8.964,f
1962,81,7.348,f
1962,82,5.883,f
1962,83,4.6315,f
1962,84,3.511,f
1962,85,2.454,f
1962,86,1.58,f
1962,87,0.965,f
1962,88,0.5515,f
1962,89,0.3115,f
1962,90,0.2035,f
1962,91,0.153,f
1962,92,0.114,f
1962,93,0.0825,f
1962,94,0.0545,f
1962,95,0.0305,f
1962,96,0.0155,f
1962,97,0.0085,f
1962,98,0.005,f
1962,99,0.004,f
1962,100+,0.008,f
1963,0,496.497,f
1963,1,484.2405,f
1963,2,478.49,f
1963,3,470.3975,f
1963,4,460.7915,f
1963,5,441.276,f
1963,6,412.6875,f
1963,7,398.311,f
1963,8,380.427,f
1963,9,346.1185,f
1963,10,321.89,f
1963,11,303.173,f
1963,12,278.565,f
1963,13,274.908,f
1963,14,272.613,f
1963,15,267.509,f
1963,16,257.619,f
1963,17,243.8255,f
1963,18,236.504,f
1963,19,237.093,f
1963,20,244.042,f
1963,21,251.3985,f
1963,22,248.997,f
1963,23,244.064,f
1963,24,238.087,f
1963,25,229.3215,f
1963,26,221.87,f
1963,27,212.9815,f
1963,28,206.755,f
1963,29,197.3445,f
1963,30,189.935,f
1963,31,185.9715,f
1963,32,177.6665,f
1963,33,172.522,f
1963,34,167.7495,f
1963,35,161.085,f
1963,36,155.975,f
1963,37,150.8285,f
1963,38,147.0415,f
1963,39,144.8015,f
1963,40,142.02,f
1963,41,135.794,f
1963,42,129.0125,f
1963,43,120.9835,f
1963,44,113.003,f
1963,45,111.2145,f
1963,46,110.3935,f
1963,47,107.4575,f
1963,48,103.2425,f
1963,49,100.217,f
1963,50,99.3625,f
1963,51,97.1435,f
1963,52,93.9275,f
1963,53,91.3355,f
1963,54,88.239,f
1963,55,83.5815,f
1963,56,79.312,f
1963,57,75.211,f
1963,58,68.5025,f
1963,59,62.035,f
1963,60,59.797,f
1963,61,60.9585,f
1963,62,61.0735,f
1963,63,58.306,f
1963,64,56.4145,f
1963,65,55.687,f
1963,66,52.805,f
1963,67,48.259,f
1963,68,45.1975,f
1963,69,42.417,f
1963,70,40.1555,f
1963,71,38.702,f
1963,72,36.6695,f
1963,73,33.4385,f
1963,74,30.823,f
1963,75,27.975,f
1963,76,23.6135,f
1963,77,19.588,f
1963,78,15.7245,f
1963,79,12.261,f
1963,80,9.5255,f
1963,81,7.682,f
1963,82,6.3105,f
1963,83,5.0815,f
1963,84,4.0165,f
1963,85,3.0455,f
1963,86,2.132,f
1963,87,1.372,f
1963,88,0.8295,f
1963,89,0.4645,f
1963,90,0.251,f
1963,91,0.1535,f
1963,92,0.1095,f
1963,93,0.08,f
1963,94,0.0555,f
1963,95,0.0345,f
1963,96,0.017,f
1963,97,0.007,f
1963,98,0.0035,f
1963,99,0.0025,f
1963,100+,0.005,f
1964,0,483.4075,f
1964,1,477.989,f
1964,2,477.304,f
1964,3,477.7475,f
1964,4,470.4095,f
1964,5,460.4595,f
1964,6,438.3885,f
1964,7,407.7195,f
1964,8,397.623,f
1964,9,380.843,f
1964,10,342.504,f
1964,11,319.9315,f
1964,12,302.589,f
1964,13,278.061,f
1964,14,274.971,f
1964,15,271.703,f
1964,16,267.418,f
1964,17,255.2035,f
1964,18,237.7615,f
1964,19,230.2575,f
1964,20,231.5595,f
1964,21,240.609,f
1964,22,249.453,f
1964,23,245.431,f
1964,24,240.362,f
1964,25,235.135,f
1964,26,227.6235,f
1964,27,220.954,f
1964,28,212.178,f
1964,29,206.539,f
1964,30,196.3225,f
1964,31,189.389,f
1964,32,185.8725,f
1964,33,176.4505,f
1964,34,171.715,f
1964,35,167.171,f
1964,36,159.9315,f
1964,37,154.2465,f
1964,38,148.478,f
1964,39,144.594,f
1964,40,142.8035,f
1964,41,140.3875,f
1964,42,134.0635,f
1964,43,127.3725,f
1964,44,118.4515,f
1964,45,110.1065,f
1964,46,109.793,f
1964,47,109.7325,f
1964,48,106.3875,f
1964,49,101.3805,f
1964,50,98.2305,f
1964,51,97.9455,f
1964,52,95.92,f
1964,53,92.7555,f
1964,54,90.282,f
1964,55,86.859,f
1964,56,81.6885,f
1964,57,77.8135,f
1964,58,74.1455,f
1964,59,66.741,f
1964,60,59.932,f
1964,61,58.4785,f
1964,62,60.5995,f
1964,63,60.5415,f
1964,64,56.6985,f
1964,65,54.2215,f
1964,66,53.4895,f
1964,67,50.2135,f
1964,68,45.1795,f
1964,69,42.0435,f
1964,70,39.2775,f
1964,71,37.26,f
1964,72,36.152,f
1964,73,34.12,f
1964,74,30.5815,f
1964,75,28.001,f
1964,76,25.1835,f
1964,77,20.8595,f
1964,78,17.174,f
1964,79,13.597,f
1964,80,10.463,f
1964,81,8.077,f
1964,82,6.509,f
1964,83,5.385,f
1964,84,4.391,f
1964,85,3.508,f
1964,86,2.6825,f
1964,87,1.899,f
1964,88,1.2355,f
1964,89,0.75,f
1964,90,0.416,f
1964,91,0.218,f
1964,92,0.125,f
1964,93,0.087,f
1964,94,0.063,f
1964,95,0.044,f
1964,96,0.0255,f
1964,97,0.0105,f
1964,98,0.003,f
1964,99,0.0015,f
1964,100+,0.003,f
1965,0,469.4775,f
1965,1,464.552,f
1965,2,471.366,f
1965,3,474.855,f
1965,4,477.561,f
1965,5,470.8555,f
1965,6,460.509,f
1965,7,435.852,f
1965,8,403.0785,f
1965,9,397.2425,f
1965,10,381.5505,f
1965,11,339.1485,f
1965,12,318.1705,f
1965,13,302.135,f
1965,14,277.633,f
1965,15,275.07,f
1965,16,270.8005,f
1965,17,267.317,f
1965,18,252.7805,f
1965,19,231.705,f
1965,20,224.039,f
1965,21,226.0755,f
1965,22,237.2415,f
1965,23,247.587,f
1965,24,241.948,f
1965,25,236.743,f
1965,26,232.265,f
1965,27,226.0015,f
1965,28,220.11,f
1965,29,211.4435,f
1965,30,206.3885,f
1965,31,195.3605,f
1965,32,188.899,f
1965,33,185.8245,f
1965,34,175.279,f
1965,35,170.95,f
1965,36,166.6285,f
1965,37,158.81,f
1965,38,152.5465,f
1965,39,146.1545,f
1965,40,142.1725,f
1965,41,140.831,f
1965,42,138.7785,f
1965,43,132.355,f
1965,44,125.753,f
1965,45,115.939,f
1965,46,107.229,f
1965,47,108.3895,f
1965,48,109.0915,f
1965,49,105.336,f
1965,50,99.5385,f
1965,51,96.264,f
1965,52,96.547,f
1965,53,94.7145,f
1965,54,91.5995,f
1965,55,89.2435,f
1965,56,85.492,f
1965,57,79.805,f
1965,58,76.3235,f
1965,59,73.0875,f
1965,60,64.984,f
1965,61,57.832,f
1965,62,57.158,f
1965,63,60.235,f
1965,64,60.0015,f
1965,65,55.081,f
1965,66,52.0185,f
1965,67,51.286,f
1965,68,47.621,f
1965,69,42.104,f
1965,70,38.8935,f
1965,71,36.1385,f
1965,72,34.357,f
1965,73,33.589,f
1965,74,31.5545,f
1965,75,27.7125,f
1965,76,25.1835,f
1965,77,22.4255,f
1965,78,18.1755,f
1965,79,14.864,f
1965,80,11.596,f
1965,81,8.8,f
1965,82,6.7595,f
1965,83,5.463,f
1965,84,4.5835,f
1965,85,3.818,f
1965,86,3.1115,f
1965,87,2.421,f
1965,88,1.7515,f
1965,89,1.166,f
1965,90,0.717,f
1965,91,0.4,f
1965,92,0.206,f
1965,93,0.113,f
1965,94,0.0775,f
1965,95,0.058,f
1965,96,0.0405,f
1965,97,0.023,f
1965,98,0.008,f
1965,99,0.0015,f
1965,100+,0.0015,f
1966,0,464.648,f
1966,1,454.4645,f
1966,2,460.2985,f
1966,3,468.7155,f
1966,4,473.2215,f
1966,5,477.3325,f
1966,6,469.996,f
1966,7,460.0495,f
1966,8,432.5635,f
1966,9,400.7025,f
1966,10,398.401,f
1966,11,380.3505,f
1966,12,336.3075,f
1966,13,318.622,f
1966,14,300.5615,f
1966,15,278.037,f
1966,16,273.928,f
1966,17,270.039,f
1966,18,266.8495,f
1966,19,249.664,f
1966,20,227.669,f
1966,21,220.8385,f
1966,22,222.799,f
1966,23,236.152,f
1966,24,245.768,f
1966,25,239.2095,f
1966,26,234.808,f
1966,27,230.2905,f
1966,28,225.336,f
1966,29,218.939,f
1966,30,210.9165,f
1966,31,205.8355,f
1966,32,194.0425,f
1966,33,188.856,f
1966,34,184.9565,f
1966,35,174.1135,f
1966,36,170.509,f
1966,37,165.675,f
1966,38,157.785,f
1966,39,151.023,f
1966,40,144.5115,f
1966,41,140.5545,f
1966,42,139.628,f
1966,43,137.4965,f
1966,44,131.0285,f
1966,45,124.5595,f
1966,46,113.721,f
1966,47,105.7055,f
1966,48,107.6615,f
1966,49,108.271,f
1966,50,104.15,f
1966,51,97.919,f
1966,52,94.9675,f
1966,53,95.4795,f
1966,54,93.5585,f
1966,55,90.551,f
1966,56,88.1845,f
1966,57,84.086,f
1966,58,78.2245,f
1966,59,75.33,f
1966,60,71.9175,f
1966,61,63.28,f
1966,62,56.388,f
1966,63,56.2785,f
1966,64,59.6685,f
1966,65,58.786,f
1966,66,53.352,f
1966,67,50.237,f
1966,68,49.5285,f
1966,69,45.361,f
1966,70,39.876,f
1966,71,36.614,f
1966,72,33.9025,f
1966,73,32.2725,f
1966,74,31.597,f
1966,75,29.3115,f
1966,76,25.345,f
1966,77,23.0485,f
1966,78,20.101,f
1966,79,16.187,f
1966,80,13.109,f
1966,81,10.0785,f
1966,82,7.575,f
1966,83,5.769,f
1966,84,4.6495,f
1966,85,3.91,f
1966,86,3.263,f
1966,87,2.6465,f
1966,88,2.0465,f
1966,89,1.4645,f
1966,90,0.958,f
1966,91,0.5725,f
1966,92,0.308,f
1966,93,0.151,f
1966,94,0.082,f
1966,95,0.0565,f
1966,96,0.0415,f
1966,97,0.0275,f
1966,98,0.0135,f
1966,99,0.003,f
1966,100+,0.001,f
1967,0,458.997,f
1967,1,455.3385,f
1967,2,452.0145,f
1967,3,458.1845,f
1967,4,466.8355,f
1967,5,471.5295,f
1967,6,475.7985,f
1967,7,468.6305,f
1967,8,458.8375,f
1967,9,431.5375,f
1967,10,399.8495,f
1967,11,397.631,f
1967,12,379.6485,f
1967,13,335.662,f
1967,14,317.937,f
1967,15,299.809,f
1967,16,277.1905,f
1967,17,272.925,f
1967,18,268.9145,f
1967,19,265.6985,f
1967,20,248.579,f
1967,21,226.657,f
1967,22,219.848,f
1967,23,221.802,f
1967,24,235.1145,f
1967,25,244.704,f
1967,26,238.1685,f
1967,27,233.784,f
1967,28,229.292,f
1967,29,224.3615,f
1967,30,217.998,f
1967,31,210.0075,f
1967,32,204.9465,f
1967,33,193.1915,f
1967,34,188.0115,f
1967,35,184.115,f
1967,36,173.2915,f
1967,37,169.6775,f
1967,38,164.84,f
1967,39,156.9565,f
1967,40,150.199,f
1967,41,143.691,f
1967,42,139.7255,f
1967,43,138.7715,f
1967,44,136.617,f
1967,45,130.15,f
1967,46,123.6825,f
1967,47,112.877,f
1967,48,104.8745,f
1967,49,106.7735,f
1967,50,107.3375,f
1967,51,103.209,f
1967,52,96.991,f
1967,53,94.0215,f
1967,54,94.482,f
1967,55,92.5325,f
1967,56,89.5055,f
1967,57,87.1115,f
1967,58,83.0075,f
1967,59,77.164,f
1967,60,74.2485,f
1967,61,70.8255,f
1967,62,62.257,f
1967,63,55.407,f
1967,64,55.219,f
1967,65,58.4515,f
1967,66,57.489,f
1967,67,52.0745,f
1967,68,48.929,f
1967,69,48.1335,f
1967,70,43.98,f
1967,71,38.5445,f
1967,72,35.2645,f
1967,73,32.512,f
1967,74,30.787,f
1967,75,29.958,f
1967,76,27.605,f
1967,77,23.6915,f
1967,78,21.3715,f
1967,79,18.502,f
1967,80,14.7715,f
1967,81,11.8515,f
1967,82,9.011,f
1967,83,6.685,f
1967,84,5.012,f
1967,85,3.9635,f
1967,86,3.2605,f
1967,87,2.653,f
1967,88,2.0915,f
1967,89,1.5655,f
1967,90,1.08,f
1967,91,0.6775,f
1967,92,0.387,f
1967,93,0.1975,f
1967,94,0.0915,f
1967,95,0.046,f
1967,96,0.0295,f
1967,97,0.02,f
1967,98,0.012,f
1967,99,0.0045,f
1967,100+,0.0015,f
1968,0,448.9895,f
1968,1,450.839,f
1968,2,453.122,f
1968,3,450.136,f
1968,4,456.515,f
1968,5,465.331,f
1968,6,470.1695,f
1968,7,474.5615,f
1968,8,467.5265,f
1968,9,457.8615,f
1968,10,430.72,f
1968,11,399.1645,f
1968,12,396.9795,f
1968,13,379.0085,f
1968,14,335.0285,f
1968,15,317.232,f
1968,16,299.009,f
1968,17,276.291,f
1968,18,271.877,f
1968,19,267.767,f
1968,20,264.5485,f
1968,21,247.5135,f
1968,22,225.6775,f
1968,23,218.9005,f
1968,24,220.858,f
1968,25,234.1385,f
1968,26,243.7065,f
1968,27,237.1935,f
1968,28,232.8295,f
1968,29,228.3605,f
1968,30,223.4555,f
1968,31,217.119,f
1968,32,209.1575,f
1968,33,204.1115,f
1968,34,192.3875,f
1968,35,187.213,f
1968,36,183.312,f
1968,37,172.506,f
1968,38,168.88,f
1968,39,164.035,f
1968,40,156.157,f
1968,41,149.402,f
1968,42,142.895,f
1968,43,138.92,f
1968,44,137.937,f
1968,45,135.759,f
1968,46,129.2915,f
1968,47,122.823,f
1968,48,112.0485,f
1968,49,104.0615,f
1968,50,105.905,f
1968,51,106.422,f
1968,52,102.283,f
1968,53,96.076,f
1968,54,93.0885,f
1968,55,93.496,f
1968,56,91.5155,f
1968,57,88.4665,f
1968,58,86.043,f
1968,59,81.93,f
1968,60,76.1025,f
1968,61,73.165,f
1968,62,69.7245,f
1968,63,61.22,f
1968,64,54.4125,f
1968,65,54.1485,f
1968,66,57.224,f
1968,67,56.1785,f
1968,68,50.786,f
1968,69,47.618,f
1968,70,46.733,f
1968,71,42.5785,f
1968,72,37.1905,f
1968,73,33.887,f
1968,74,31.091,f
1968,75,29.275,f
1968,76,28.3055,f
1968,77,25.901,f
1968,78,22.0685,f
1968,79,19.7635,f
1968,80,16.9815,f
1968,81,13.445,f
1968,82,10.681,f
1968,83,8.025,f
1968,84,5.87,f
1968,85,4.328,f
1968,86,3.3555,f
1968,87,2.6965,f
1968,88,2.1375,f
1968,89,1.635,f
1968,90,1.1835,f
1968,91,0.7855,f
1968,92,0.472,f
1968,93,0.256,f
1968,94,0.124,f
1968,95,0.0535,f
1968,96,0.0245,f
1968,97,0.0145,f
1968,98,0.0085,f
1968,99,0.004,f
1968,100+,0.0015,f
1969,0,447.9225,f
1969,1,441.907,f
1969,2,448.835,f
1969,3,451.394,f
1969,4,448.631,f
1969,5,455.149,f
1969,6,464.074,f
1969,7,469.0125,f
1969,8,473.498,f
1969,9,466.578,f
1969,10,457.0335,f
1969,11,430.0195,f
1969,12,398.5425,f
1969,13,396.3435,f
1969,14,378.336,f
1969,15,334.323,f
1969,16,316.423,f
1969,17,298.0885,f
1969,18,275.2705,f
1969,19,270.72,f
1969,20,266.532,f
1969,21,263.334,f
1969,22,246.3985,f
1969,23,224.658,f
1969,24,217.921,f
1969,25,219.8865,f
1969,26,233.1405,f
1969,27,242.692,f
1969,28,236.206,f
1969,29,231.865,f
1969,30,227.4205,f
1969,31,222.5405,f
1969,32,216.23,f
1969,33,208.295,f
1969,34,203.262,f
1969,35,191.566,f
1969,36,186.3935,f
1969,37,182.487,f
1969,38,171.6955,f
1969,39,168.057,f
1969,40,163.203,f
1969,41,155.3295,f
1969,42,148.5745,f
1969,43,142.0695,f
1969,44,138.0815,f
1969,45,137.069,f
1969,46,134.865,f
1969,47,128.396,f
1969,48,121.9275,f
1969,49,111.1855,f
1969,50,103.214,f
1969,51,105,f
1969,52,105.465,f
1969,53,101.3155,f
1969,54,95.1165,f
1969,55,92.1085,f
1969,56,92.4585,f
1969,57,90.4425,f
1969,58,87.37,f
1969,59,84.9135,f
1969,60,80.788,f
1969,61,74.974,f
1969,62,72.009,f
1969,63,68.5465,f
1969,64,60.1065,f
1969,65,53.345,f
1969,66,53.0005,f
1969,67,55.911,f
1969,68,54.7815,f
1969,69,49.416,f
1969,70,46.22,f
1969,71,45.231,f
1969,72,41.07,f
1969,73,35.7265,f
1969,74,32.396,f
1969,75,29.556,f
1969,76,27.6545,f
1969,77,26.558,f
1969,78,24.131,f
1969,79,20.4125,f
1969,80,18.147,f
1969,81,15.471,f
1969,82,12.136,f
1969,83,9.5345,f
1969,84,7.0675,f
1969,85,5.0865,f
1969,86,3.6795,f
1969,87,2.79,f
1969,88,2.1855,f
1969,89,1.6825,f
1969,90,1.246,f
1969,91,0.8685,f
1969,92,0.553,f
1969,93,0.3155,f
1969,94,0.162,f
1969,95,0.0735,f
1969,96,0.0285,f
1969,97,0.0115,f
1969,98,0.0055,f
1969,99,0.002,f
1969,100+,0.001,f
1970,0,455.2225,f
1970,1,441.668,f
1970,2,440.1155,f
1970,3,447.2445,f
1970,4,449.9815,f
1970,5,447.3795,f
1970,6,453.998,f
1970,7,462.9965,f
1970,8,468.0075,f
1970,9,472.5695,f
1970,10,465.7605,f
1970,11,456.3145,f
1970,12,429.372,f
1970,13,397.92,f
1970,14,395.6555,f
1970,15,377.562,f
1970,16,333.478,f
1970,17,315.4485,f
1970,18,296.992,f
1970,19,274.081,f
1970,20,269.41,f
1970,21,265.1615,f
1970,22,261.999,f
1970,23,245.1735,f
1970,24,223.536,f
1970,25,216.846,f
1970,26,218.827,f
1970,27,232.0645,f
1970,28,241.6055,f
1970,29,235.152,f
1970,30,230.84,f
1970,31,226.424,f
1970,32,221.5695,f
1970,33,215.287,f
1970,34,207.379,f
1970,35,202.3585,f
1970,36,190.6915,f
1970,37,185.521,f
1970,38,181.608,f
1970,39,170.833,f
1970,40,167.182,f
1970,41,162.319,f
1970,42,154.45,f
1970,43,147.6965,f
1970,44,141.1915,f
1970,45,137.1915,f
1970,46,136.1485,f
1970,47,133.9165,f
1970,48,127.448,f
1970,49,120.98,f
1970,50,110.272,f
1970,51,102.319,f
1970,52,104.042,f
1970,53,104.4525,f
1970,54,100.2875,f
1970,55,94.097,f
1970,56,91.0665,f
1970,57,91.354,f
1970,58,89.2995,f
1970,59,86.1995,f
1970,60,83.7045,f
1970,61,79.563,f
1970,62,73.7595,f
1970,63,70.7625,f
1970,64,67.271,f
1970,65,58.9005,f
1970,66,52.191,f
1970,67,51.764,f
1970,68,54.501,f
1970,69,53.283,f
1970,70,47.9435,f
1970,71,44.711,f
1970,72,43.603,f
1970,73,39.427,f
1970,74,34.1305,f
1970,75,30.7735,f
1970,76,27.8995,f
1970,77,25.9305,f
1970,78,24.7305,f
1970,79,22.3105,f
1970,80,18.736,f
1970,81,16.5285,f
1970,82,13.967,f
1970,83,10.8425,f
1970,84,8.4085,f
1970,85,6.136,f
1970,86,4.3345,f
1970,87,3.0695,f
1970,88,2.27,f
1970,89,1.7285,f
1970,90,1.2885,f
1970,91,0.9195,f
1970,92,0.615,f
1970,93,0.372,f
1970,94,0.2005,f
1970,95,0.0965,f
1970,96,0.0395,f
1970,97,0.013,f
1970,98,0.003,f
1970,99,0.001,f
1970,100+,0.001,f
1971,0,459.106,f
1971,1,449.2655,f
1971,2,441.171,f
1971,3,440.6605,f
1971,4,445.365,f
1971,5,447.68,f
1971,6,444.7335,f
1971,7,452.925,f
1971,8,462.7115,f
1971,9,467.4185,f
1971,10,470.853,f
1971,11,464.7485,f
1971,12,455.14,f
1971,13,426.5315,f
1971,14,395.9735,f
1971,15,392.255,f
1971,16,374.889,f
1971,17,331.2135,f
1971,18,313.132,f
1971,19,295.3975,f
1971,20,272.638,f
1971,21,267.0655,f
1971,22,263.9055,f
1971,23,261.8695,f
1971,24,245.618,f
1971,25,223.763,f
1971,26,215.105,f
1971,27,217.9195,f
1971,28,230.994,f
1971,29,240.378,f
1971,30,234.9625,f
1971,31,229.8675,f
1971,32,225.4065,f
1971,33,221.543,f
1971,34,214.7675,f
1971,35,207.9025,f
1971,36,202.106,f
1971,37,190.586,f
1971,38,185.467,f
1971,39,181.012,f
1971,40,170.6125,f
1971,41,166.6865,f
1971,42,161.6805,f
1971,43,154.144,f
1971,44,146.915,f
1971,45,140.8165,f
1971,46,136.7335,f
1971,47,135.2455,f
1971,48,133.0035,f
1971,49,126.6585,f
1971,50,120.3635,f
1971,51,109.758,f
1971,52,101.5915,f
1971,53,103.103,f
1971,54,103.4255,f
1971,55,99.649,f
1971,56,92.976,f
1971,57,89.9415,f
1971,58,89.6845,f
1971,59,87.236,f
1971,60,84.1255,f
1971,61,81.4825,f
1971,62,77.253,f
1971,63,71.6845,f
1971,64,68.907,f
1971,65,65.095,f
1971,66,57.1485,f
1971,67,51.118,f
1971,68,50.6545,f
1971,69,52.7035,f
1971,70,50.903,f
1971,71,45.8045,f
1971,72,42.7855,f
1971,73,41.426,f
1971,74,37.1495,f
1971,75,32.2695,f
1971,76,28.9925,f
1971,77,26.1485,f
1971,78,24.1535,f
1971,79,22.8035,f
1971,80,20.35,f
1971,81,17.032,f
1971,82,14.982,f
1971,83,12.4975,f
1971,84,9.699,f
1971,85,7.4695,f
1971,86,5.427,f
1971,87,3.818,f
1971,88,2.683,f
1971,89,1.9515,f
1971,90,1.447,f
1971,91,1.048,f
1971,92,0.7235,f
1971,93,0.4645,f
1971,94,0.2665,f
1971,95,0.133,f
1971,96,0.057,f
1971,97,0.0215,f
1971,98,0.007,f
1971,99,0.0055,f
1971,100+,0.0085,f
1972,0,458.779,f
1972,1,454.1655,f
1972,2,450.4,f
1972,3,443.5595,f
1972,4,440.8485,f
1972,5,442.5395,f
1972,6,443.936,f
1972,7,442.1285,f
1972,8,452.6215,f
1972,9,462.8315,f
1972,10,466.0355,f
1972,11,468.948,f
1972,12,463.299,f
1972,13,451.799,f
1972,14,422.403,f
1972,15,391.3635,f
1972,16,387.015,f
1972,17,370.8585,f
1972,18,327.6785,f
1972,19,310.391,f
1972,20,293.6195,f
1972,21,270.2315,f
1972,22,264.903,f
1972,23,263.928,f
1972,24,263.499,f
1972,25,247.5,f
1972,26,223.3985,f
1972,27,213.5785,f
1972,28,217.074,f
1972,29,229.8335,f
1972,30,240.0605,f
1972,31,234.8665,f
1972,32,228.9145,f
1972,33,225.3695,f
1972,34,221.9745,f
1972,35,215.7195,f
1972,36,209.1055,f
1972,37,202.6485,f
1972,38,191.3245,f
1972,39,185.719,f
1972,40,181.0785,f
1972,41,170.7915,f
1972,42,166.455,f
1972,43,161.6325,f
1972,44,153.9525,f
1972,45,146.6535,f
1972,46,140.8905,f
1972,47,136.312,f
1972,48,134.3945,f
1972,49,132.265,f
1972,50,126.2155,f
1972,51,120.1585,f
1972,52,109.426,f
1972,53,100.9005,f
1972,54,102.168,f
1972,55,102.804,f
1972,56,98.924,f
1972,57,91.789,f
1972,58,88.272,f
1972,59,87.115,f
1972,60,84.29,f
1972,61,81.06,f
1972,62,78.196,f
1972,63,74.101,f
1972,64,69.023,f
1972,65,66.173,f
1972,66,62.387,f
1972,67,55.4925,f
1972,68,50.197,f
1972,69,49.1885,f
1972,70,50.0505,f
1972,71,47.8765,f
1972,72,43.2735,f
1972,73,40.342,f
1972,74,38.635,f
1972,75,34.6235,f
1972,76,30.2705,f
1972,77,27.136,f
1972,78,24.3645,f
1972,79,22.298,f
1972,80,20.7535,f
1972,81,18.379,f
1972,82,15.4175,f
1972,83,13.4845,f
1972,84,11.193,f
1972,85,8.753,f
1972,86,6.7605,f
1972,87,4.9585,f
1972,88,3.529,f
1972,89,2.498,f
1972,90,1.8045,f
1972,91,1.315,f
1972,92,0.933,f
1972,93,0.629,f
1972,94,0.3895,f
1972,95,0.2105,f
1972,96,0.094,f
1972,97,0.036,f
1972,98,0.0145,f
1972,99,0.0115,f
1972,100+,0.021,f
1973,0,449.7685,f
1973,1,455.267,f
1973,2,456.758,f
1973,3,453.029,f
1973,4,446.145,f
1973,5,441.1895,f
1973,6,439.8435,f
1973,7,440.3055,f
1973,8,439.6245,f
1973,9,452.4175,f
1973,10,463.063,f
1973,11,464.7695,f
1973,12,467.1355,f
1973,13,461.9035,f
1973,14,448.477,f
1973,15,418.265,f
1973,16,386.723,f
1973,17,381.7265,f
1973,18,366.7785,f
1973,19,324.105,f
1973,20,307.6225,f
1973,21,291.8325,f
1973,22,267.825,f
1973,23,262.7575,f
1973,24,263.9905,f
1973,25,265.1705,f
1973,26,249.4135,f
1973,27,223.0555,f
1973,28,212.069,f
1973,29,216.2435,f
1973,30,228.6865,f
1973,31,239.754,f
1973,32,234.7815,f
1973,33,227.9665,f
1973,34,225.3355,f
1973,35,222.404,f
1973,36,216.6655,f
1973,37,210.2995,f
1973,38,203.18,f
1973,39,192.0495,f
1973,40,185.955,f
1973,41,181.127,f
1973,42,170.9505,f
1973,43,166.2025,f
1973,44,161.562,f
1973,45,153.737,f
1973,46,146.368,f
1973,47,140.941,f
1973,48,135.865,f
1973,49,133.517,f
1973,50,131.4985,f
1973,51,125.744,f
1973,52,119.9245,f
1973,53,109.064,f
1973,54,100.178,f
1973,55,101.198,f
1973,56,102.1445,f
1973,57,98.158,f
1973,58,90.5605,f
1973,59,86.5585,f
1973,60,84.497,f
1973,61,81.2905,f
1973,62,77.9355,f
1973,63,74.844,f
1973,64,70.8785,f
1973,65,66.291,f
1973,66,63.367,f
1973,67,59.608,f
1973,68,53.7725,f
1973,69,49.217,f
1973,70,47.6585,f
1973,71,47.319,f
1973,72,44.7575,f
1973,73,40.6445,f
1973,74,37.792,f
1973,75,35.73,f
1973,76,31.9945,f
1973,77,28.19,f
1973,78,25.2245,f
1973,79,22.5555,f
1973,80,20.443,f
1973,81,18.7245,f
1973,82,16.442,f
1973,83,13.842,f
1973,84,12.031,f
1973,85,9.9375,f
1973,86,7.8555,f
1973,87,6.1055,f
1973,88,4.547,f
1973,89,3.296,f
1973,90,2.3665,f
1973,91,1.7105,f
1973,92,1.2345,f
1973,93,0.869,f
1973,94,0.5795,f
1973,95,0.3515,f
1973,96,0.182,f
1973,97,0.0725,f
1973,98,0.0225,f
1973,99,0.012,f
1973,100+,0.027,f
1974,0,431.8755,f
