Country,Year,Sex,Age,Exposure,M
Japan,1971,total,99,338.86,0.478214
Japan,1971,total,100,181.63,0.418594
Japan,1971,total,101,105.15,0.399423
Japan,1971,total,102,55.73,0.466577
Japan,1971,total,103,27.86,0.466619
Japan,1971,total,104,11.96,0.501882
Japan,1971,total,105,4.98,0.40201
Japan,1971,total,106,3.31,1.509054
Japan,1971,total,107,1.33,0.752823
Japan,1971,total,108,1.49,0
Japan,1971,total,109,0.99,0
Japan,1971,total,110,0,NA
Japan,1972,female,0,970043.95,0.010242
Japan,1972,female,1,930779.48,0.001487
Japan,1972,female,2,904774.15,8.29e-4
Japan,1972,female,3,901913.62,6.35e-4
Japan,1972,female,4,867055.69,5.35e-4
Japan,1972,female,5,836052.49,4.18e-4
Japan,1972,female,6,767934.37,3.86e-4
Japan,1972,female,7,816130.54,3.35e-4
Japan,1972,female,8,795250.79,2.74e-4
Japan,1972,female,9,779251.06,2.5e-4
Japan,1972,female,10,761262.88,2.17e-4
Japan,1972,female,11,754668.45,1.99e-4
Japan,1972,female,12,763090.23,2.28e-4
Japan,1972,female,13,777604.39,2.29e-4
Japan,1972,female,14,750875.72,2.4e-4
Japan,1972,female,15,759359.75,2.53e-4
Japan,1972,female,16,787825.3,3.33e-4
Japan,1972,female,17,817565.46,3.96e-4
Japan,1972,female,18,836337.22,4.46e-4
Japan,1972,female,19,890535.19,5.17e-4
Japan,1972,female,20,945489.67,5.52e-4
Japan,1972,female,21,1030412.48,5.97e-4
Japan,1972,female,22,1102344.47,6.22e-4
Japan,1972,female,23,1171236.91,6.84e-4
Japan,1972,female,24,1185760.95,6.82e-4
Japan,1972,female,25,1035697.97,7.36e-4
Japan,1972,female,26,732249.22,7.2e-4
Japan,1972,female,27,812722.16,7.51e-4
Japan,1972,female,28,950239.19,7.71e-4
Japan,1972,female,29,924506.81,8.02e-4
Japan,1972,female,30,964511.91,8.64e-4
Japan,1972,female,31,911555.89,9.09e-4
Japan,1972,female,32,838603.12,9.4e-4
Japan,1972,female,33,775897.95,9.44e-4
Japan,1972,female,34,845405.35,0.001015
Japan,1972,female,35,837635.01,0.001106
Japan,1972,female,36,865817.27,0.001156
Japan,1972,female,37,818934.69,0.001251
Japan,1972,female,38,815485.6,0.00132
Japan,1972,female,39,820353.23,0.0015790000000000001
Japan,1972,female,40,792691.19,0.001629
Japan,1972,female,41,795397.88,0.001684
Japan,1972,female,42,750519.07,0.001837
Japan,1972,female,43,746634.77,0.001909
Japan,1972,female,44,716034.61,0.00213
Japan,1972,female,45,722144.84,0.00236
Japan,1972,female,46,708997.41,0.002603
Japan,1972,female,47,676397.09,0.00293
Japan,1972,female,48,646066.07,0.003146
Japan,1972,female,49,624561.08,0.003318
Japan,1972,female,50,610037.09,0.003737
Japan,1972,female,51,591716.89,0.003858
Japan,1972,female,52,575430.85,0.004318
Japan,1972,female,53,504289.22,0.004659
Japan,1972,female,54,503953.52,0.005097
Japan,1972,female,55,504773.09,0.005412
Japan,1972,female,56,502638.68,0.005908
Japan,1972,female,57,485193.56,0.006892
Japan,1972,female,58,481930.3,0.007318
Japan,1972,female,59,470465.65,0.008052
Japan,1972,female,60,465384.84,0.008387
Japan,1972,female,61,445928.7,0.009668
Japan,1972,female,62,428931.39,0.010687
Japan,1972,female,63,409201.65,0.0121
Japan,1972,female,64,386523.16,0.013749
Japan,1972,female,65,367369.17,0.014763
Japan,1972,female,66,323703.3,0.016158
Japan,1972,female,67,316201.04,0.018509
Japan,1972,female,68,310343.16,0.020496
Japan,1972,female,69,307237.57,0.023317
Japan,1972,female,70,296284.75,0.026464
Japan,1972,female,71,279981.61,0.028763
Japan,1972,female,72,256581.56,0.032661
Japan,1972,female,73,232181.75,0.036442
Japan,1972,female,74,215106.99,0.043004
Japan,1972,female,75,196580.76,0.046375
Japan,1972,female,76,179401.49,0.055437
Japan,1972,female,77,161682.01,0.060567
Japan,1972,female,78,142681.37,0.069151
Japan,1972,female,79,126637.32,0.078267
Japan,1972,female,80,110131.07,0.087082
Japan,1972,female,81,94916.56,0.094634
Japan,1972,female,82,87246.46,0.104593
Japan,1972,female,83,76893.07,0.121564
Japan,1972,female,84,62273.83,0.132626
Japan,1972,female,85,49964.32,0.150586
Japan,1972,female,86,40195.54,0.158367
Japan,1972,female,87,32146.89,0.181588
Japan,1972,female,88,26148.67,0.204308
Japan,1972,female,89,20304.18,0.218435
Japan,1972,female,90,15343.04,0.24167
Japan,1972,female,91,11329.37,0.266102
Japan,1972,female,92,8003.33,0.286704
Japan,1972,female,93,5535.11,0.311186
Japan,1972,female,94,3768,0.331295
Japan,1972,female,95,2556.1,0.35454
Japan,1972,female,96,1624.45,0.382381
Japan,1972,female,97,953.5,0.384992
Japan,1972,female,98,576.91,0.412649
Japan,1972,female,99,324.12,0.465999
Japan,1972,female,100,168.14,0.392653
Japan,1972,female,101,90.18,0.410269
Japan,1972,female,102,47.98,0.416816
Japan,1972,female,103,25.64,0.156015
Japan,1972,female,104,15.56,0.44995
Japan,1972,female,105,3.8,0.525898
Japan,1972,female,106,1.49,0
Japan,1972,female,107,1.49,0
Japan,1972,female,108,0.5,0
Japan,1972,female,109,0.99,0
Japan,1972,female,110,0.99,0
Japan,1972,male,0,1030462.32,0.01344
Japan,1972,male,1,985253.16,0.001634
Japan,1972,male,2,954255.8,0.001143
Japan,1972,male,3,949416.82,9.22e-4
Japan,1972,male,4,911468.24,8.21e-4
Japan,1972,male,5,877378.77,6.99e-4
Japan,1972,male,6,804660.1,6.17e-4
Japan,1972,male,7,854744.98,5.48e-4
Japan,1972,male,8,832081.78,4.59e-4
Japan,1972,male,9,814652.14,3.8e-4
Japan,1972,male,10,795959.2,3.22e-4
Japan,1972,male,11,788327.17,3.54e-4
Japan,1972,male,12,795222.73,3.37e-4
Japan,1972,male,13,808292.31,3.91e-4
Japan,1972,male,14,778825.93,4.5e-4
Japan,1972,male,15,786471.89,5.14e-4
Japan,1972,male,16,813870.68,0.001067
Japan,1972,male,17,840701.07,0.001215
Japan,1972,male,18,853541.63,0.001159
Japan,1972,male,19,902206.12,0.001223
Japan,1972,male,20,952579.25,0.00126
Japan,1972,male,21,1034034.73,0.001243
Japan,1972,male,22,1102175.16,0.001237
Japan,1972,male,23,1168385.32,0.001258
Japan,1972,male,24,1183813.4,0.001236
Japan,1972,male,25,1035893.66,0.001267
Japan,1972,male,26,730193.82,0.001327
Japan,1972,male,27,805163.22,0.001334
Japan,1972,male,28,939228.69,0.001384
Japan,1972,male,29,916357.52,0.001375
Japan,1972,male,30,960017.49,0.001399
Japan,1972,male,31,908590.82,0.001467
Japan,1972,male,32,835879.19,0.001507
Japan,1972,male,33,772576.48,0.001615
Japan,1972,male,34,842022.46,0.001732
Japan,1972,male,35,838693.53,0.002015
Japan,1972,male,36,870466.45,0.002061
Japan,1972,male,37,823531.11,0.002196
Japan,1972,male,38,819882.35,0.002371
Japan,1972,male,39,827154.05,0.002703
Japan,1972,male,40,801834.86,0.002966
Japan,1972,male,41,803411.13,0.003226
Japan,1972,male,42,755741.62,0.003474
Japan,1972,male,43,749367.36,0.003897
Japan,1972,male,44,714244.72,0.003893
Japan,1972,male,45,708761.65,0.004181
Japan,1972,male,46,677641.47,0.004436
Japan,1972,male,47,622156.98,0.004882
Japan,1972,male,48,556526.11,0.005216
Japan,1972,male,49,499559.68,0.005448
Japan,1972,male,50,469649.13,0.006098
Japan,1972,male,51,453596.43,0.006684
Japan,1972,male,52,449538.32,0.00713
Japan,1972,male,53,403521.85,0.008
Japan,1972,male,54,409317.12,0.008786
Japan,1972,male,55,414986.83,0.009436
Japan,1972,male,56,419025.74,0.010582
Japan,1972,male,57,409037.02,0.011554
Japan,1972,male,58,407618.16,0.012989
Japan,1972,male,59,396745.56,0.014349
Japan,1972,male,60,392045.94,0.015481
Japan,1972,male,61,379125.71,0.01751
Japan,1972,male,62,367800.05,0.01938
Japan,1972,male,63,354058.73,0.022144
Japan,1972,male,64,338153.82,0.023766
Japan,1972,male,65,324169.51,0.026473
Japan,1972,male,66,284674.77,0.029049
Japan,1972,male,67,275995.22,0.033208
Japan,1972,male,68,269396.74,0.036595
Japan,1972,male,69,262516.11,0.039853
Japan,1972,male,70,249282.18,0.044566
Japan,1972,male,71,231511.03,0.04969
Japan,1972,male,72,208980.82,0.054214
Japan,1972,male,73,185873.75,0.060033
Japan,1972,male,74,168049.97,0.067806
Japan,1972,male,75,149599.49,0.071914
Japan,1972,male,76,132720.35,0.083344
Japan,1972,male,77,116505.33,0.091723
Japan,1972,male,78,99552.55,0.100216
Japan,1972,male,79,85126.73,0.111568
Japan,1972,male,80,71038.07,0.12182
Japan,1972,male,81,59017.69,0.129812
Japan,1972,male,82,51930.99,0.146698
Japan,1972,male,83,43612.54,0.162403
Japan,1972,male,84,33413.05,0.176458
Japan,1972,male,85,25134.16,0.195405
Japan,1972,male,86,19021.18,0.202228
Japan,1972,male,87,14254.78,0.226955
Japan,1972,male,88,10879.24,0.253959
Japan,1972,male,89,8036.7,0.261977
Japan,1972,male,90,5721.81,0.280345
Japan,1972,male,91,4010.89,0.302132
Japan,1972,male,92,2687.35,0.326191
Japan,1972,male,93,1771.13,0.370634
Japan,1972,male,94,1183.2,0.340831
Japan,1972,male,95,754.07,0.394128
Japan,1972,male,96,458.91,0.388141
Japan,1972,male,97,262.97,0.441424
Japan,1972,male,98,160.24,0.455872
Japan,1972,male,99,89.39,0.369405
Japan,1972,male,100,48.85,0.532669
Japan,1972,male,101,30.93,0.32327
Japan,1972,male,102,21.67,0.323075
Japan,1972,male,103,9.76,0.41002
Japan,1972,male,104,4.47,0.447203
Japan,1972,male,105,2.82,0.709357
Japan,1972,male,106,1.32,1.510696
Japan,1972,male,107,0.5,0
Japan,1972,male,108,0.33,3
Japan,1972,male,109,0,NA
Japan,1972,male,110,0,NA
Japan,1972,total,0,2000506.27,0.011889
Japan,1972,total,1,1916032.65,0.001563
Japan,1972,total,2,1859029.95,9.9e-4
Japan,1972,total,3,1851330.43,7.83e-4
Japan,1972,total,4,1778523.93,6.82e-4
Japan,1972,total,5,1713431.26,5.62e-4
Japan,1972,total,6,1572594.47,5.04e-4
Japan,1972,total,7,1670875.51,4.44e-4
Japan,1972,total,8,1627332.57,3.69e-4
Japan,1972,total,9,1593903.2,3.16e-4
Japan,1972,total,10,1557222.08,2.7e-4
Japan,1972,total,11,1542995.61,2.78e-4
Japan,1972,total,12,1558312.96,2.84e-4
Japan,1972,total,13,1585896.7,3.12e-4
Japan,1972,total,14,1529701.66,3.47e-4
Japan,1972,total,15,1545831.64,3.86e-4
Japan,1972,total,16,1601695.97,7.06e-4
Japan,1972,total,17,1658266.52,8.12e-4
Japan,1972,total,18,1689878.86,8.06e-4
Japan,1972,total,19,1792741.31,8.72e-4
Japan,1972,total,20,1898068.92,9.07e-4
Japan,1972,total,21,2064447.21,9.2e-4
Japan,1972,total,22,2204519.63,9.29e-4
Japan,1972,total,23,2339622.24,9.71e-4
Japan,1972,total,24,2369574.35,9.59e-4
Japan,1972,total,25,2071591.64,0.001002
Japan,1972,total,26,1462443.04,0.001023
Japan,1972,total,27,1617885.38,0.001041
Japan,1972,total,28,1889467.88,0.001075
Japan,1972,total,29,1840864.34,0.001087
Japan,1972,total,30,1924529.4,0.001131
Japan,1972,total,31,1820146.71,0.001187
Japan,1972,total,32,1674482.31,0.001223
Japan,1972,total,33,1548474.43,0.001279
Japan,1972,total,34,1687427.81,0.001373
Japan,1972,total,35,1676328.53,0.001561
Japan,1972,total,36,1736283.72,0.00161
Japan,1972,total,37,1642465.8,0.001725
Japan,1972,total,38,1635367.95,0.001847
Japan,1972,total,39,1647507.27,0.002143
Japan,1972,total,40,1594526.05,0.002302
Japan,1972,total,41,1598809.02,0.002459
Japan,1972,total,42,1506260.69,0.002658
Japan,1972,total,43,1496002.14,0.002905
Japan,1972,total,44,1430279.33,0.003011
Japan,1972,total,45,1430906.5,0.003262
Japan,1972,total,46,1386638.89,0.003499
Japan,1972,total,47,1298554.08,0.003865
Japan,1972,total,48,1202592.18,0.004104
Japan,1972,total,49,1124120.76,0.004265
Japan,1972,total,50,1079686.21,0.004764
Japan,1972,total,51,1045313.32,0.005084
Japan,1972,total,52,1024969.17,0.005551
Japan,1972,total,53,907811.07,0.006144
Japan,1972,total,54,913270.64,0.006751
Japan,1972,total,55,919759.92,0.007227
Japan,1972,total,56,921664.42,0.008033
Japan,1972,total,57,894230.58,0.009025
Japan,1972,total,58,889548.46,0.009917
Japan,1972,total,59,867211.21,0.010933
Japan,1972,total,60,857430.78,0.01163
Japan,1972,total,61,825054.41,0.013271
Japan,1972,total,62,796731.44,0.0147
Japan,1972,total,63,763260.38,0.016759
Japan,1972,total,64,724676.97,0.018423
Japan,1972,total,65,691538.68,0.020252
Japan,1972,total,66,608378.07,0.02219
Japan,1972,total,67,592196.27,0.025359
Japan,1972,total,68,579739.9,0.027977
Japan,1972,total,69,569753.67,0.030936
Japan,1972,total,70,545566.93,0.034736
Japan,1972,total,71,511492.64,0.038235
Japan,1972,total,72,465562.39,0.042336
Japan,1972,total,73,418055.5,0.046931
Japan,1972,total,74,383156.97,0.053882
Japan,1972,total,75,346180.25,0.057411
Japan,1972,total,76,312121.83,0.067304
Japan,1972,total,77,278187.34,0.073615
Japan,1972,total,78,242233.91,0.081918
Japan,1972,total,79,211764.05,0.091654
Japan,1972,total,80,181169.13,0.100703
Japan,1972,total,81,153934.25,0.108121
Japan,1972,total,82,139177.45,0.120303
Japan,1972,total,83,120505.61,0.136344
Japan,1972,total,84,95686.88,0.147932
Japan,1972,total,85,75098.47,0.165586
Japan,1972,total,86,59216.73,0.172455
Japan,1972,total,87,46401.67,0.195525
Japan,1972,total,88,37027.91,0.218896
Japan,1972,total,89,28340.88,0.230782
Japan,1972,total,90,21064.86,0.252175
Japan,1972,total,91,15340.27,0.275523
Japan,1972,total,92,10690.69,0.29663
Japan,1972,total,93,7306.24,0.325597
Japan,1972,total,94,4951.2,0.333574
Japan,1972,total,95,3310.17,0.363558
Japan,1972,total,96,2083.36,0.38365
Japan,1972,total,97,1216.47,0.397191
Japan,1972,total,98,737.15,0.422045
Japan,1972,total,99,413.51,0.445119
Japan,1972,total,100,216.99,0.424174
Japan,1972,total,101,121.12,0.388049
Japan,1972,total,102,69.65,0.387655
Japan,1972,total,103,35.39,0.226025
Japan,1972,total,104,20.03,0.449337
Japan,1972,total,105,6.62,0.604004
Japan,1972,total,106,2.81,0.711826
Japan,1972,total,107,1.98,0
Japan,1972,total,108,0.83,1.206106
Japan,1972,total,109,0.99,0
Japan,1972,total,110,0.99,0
Japan,1973,female,0,1003078.74,0.009957
Japan,1973,female,1,975612.72,0.001442
Japan,1973,female,2,940791.77,8.34e-4
Japan,1973,female,3,916132.34,6.26e-4
Japan,1973,female,4,912102.15,4.52e-4
Japan,1973,female,5,877447,4.35e-4
Japan,1973,female,6,846579.18,3.95e-4
Japan,1973,female,7,777563.01,3.19e-4
Japan,1973,female,8,826378.95,2.53e-4
Japan,1973,female,9,805211.81,2.4e-4
Japan,1973,female,10,789826.26,2.22e-4
Japan,1973,female,11,772323.11,2.1e-4
Japan,1973,female,12,765333.43,1.78e-4
Japan,1973,female,13,773957.33,2.53e-4
Japan,1973,female,14,788991.87,2.42e-4
Japan,1973,female,15,761143.54,2.86e-4
Japan,1973,female,16,768903.67,3.33e-4
Japan,1973,female,17,796907.46,3.84e-4
Japan,1973,female,18,825514.93,4.26e-4
Japan,1973,female,19,843958.74,4.89e-4
Japan,1973,female,20,897656.85,5.35e-4
Japan,1973,female,21,952064.12,5.79e-4
Japan,1973,female,22,1038087.04,5.94e-4
Japan,1973,female,23,1110218.46,6.69e-4
Japan,1973,female,24,1178871.2,6.97e-4
Japan,1973,female,25,1192759.04,6.45e-4
Japan,1973,female,26,1041246.47,6.58e-4
Japan,1973,female,27,736611.36,6.82e-4
Japan,1973,female,28,818538.79,7.43e-4
Japan,1973,female,29,956898.73,8.16e-4
Japan,1973,female,30,931372.69,8.02e-4
Japan,1973,female,31,972466.07,8.5e-4
Japan,1973,female,32,918895.05,9.24e-4
Japan,1973,female,33,845132.16,9.03e-4
Japan,1973,female,34,781646.99,9.87e-4
Japan,1973,female,35,851435.61,0.001053
Japan,1973,female,36,843715.81,0.001137
Japan,1973,female,37,872517.17,0.001229
Japan,1973,female,38,825451.32,0.001259
Japan,1973,female,39,821459.86,0.001387
Japan,1973,female,40,825841.43,0.001548
Japan,1973,female,41,797856.54,0.001645
Japan,1973,female,42,800758.28,0.001816
Japan,1973,female,43,756431.87,0.001925
Japan,1973,female,44,753547.64,0.00217
Japan,1973,female,45,722279.54,0.002398
Japan,1973,female,46,726893.38,0.002504
Japan,1973,female,47,712550.66,0.002747
Japan,1973,female,48,679142.62,0.002963
Japan,1973,female,49,648061.79,0.003235
Japan,1973,female,50,626394.16,0.003649
Japan,1973,female,51,612436.93,0.003928
Japan,1973,female,52,594158.51,0.00431
Japan,1973,female,53,577217.68,0.004694
Japan,1973,female,54,505620.68,0.004771
Japan,1973,female,55,505273.38,0.005333
Japan,1973,female,56,505979.78,0.005946
Japan,1973,female,57,504560.19,0.006379
Japan,1973,female,58,488089.85,0.007158
Japan,1973,female,59,484664.44,0.007535
Japan,1973,female,60,471750.84,0.008385
Japan,1973,female,61,465131.82,0.009346
Japan,1973,female,62,445488.33,0.010245
Japan,1973,female,63,428327.41,0.011676
Japan,1973,female,64,407885.65,0.013043
Japan,1973,female,65,384943.29,0.014668
Japan,1973,female,66,366013.36,0.015659
Japan,1973,female,67,321850.07,0.017798
Japan,1973,female,68,313701.84,0.019925
Japan,1973,female,69,307231.2,0.022724
Japan,1973,female,70,302966.48,0.02587
Japan,1973,female,71,291260.13,0.028956
Japan,1973,female,72,273896.98,0.031698
Japan,1973,female,73,249890.81,0.036292
Japan,1973,female,74,225456.46,0.04235
Japan,1973,female,75,208148.88,0.048356
Japan,1973,female,76,189294.33,0.052343
Japan,1973,female,77,171586.35,0.062396
Japan,1973,female,78,153365.21,0.069744
Japan,1973,female,79,134167.16,0.078024
Japan,1973,female,80,118816.59,0.08914
Japan,1973,female,81,101258.44,0.101505
Japan,1973,female,82,86382.64,0.110926
Japan,1973,female,83,78360.17,0.126929
Japan,1973,female,84,68126.98,0.140269
Japan,1973,female,85,54470.17,0.152741
Japan,1973,female,86,43013.95,0.174656
Japan,1973,female,87,33960.68,0.182221
Japan,1973,female,88,26722.06,0.211482
Japan,1973,female,89,21227.27,0.238566
Japan,1973,female,90,16141.04,0.254004
Japan,1973,female,91,11953.63,0.282988
Japan,1973,female,92,8600.37,0.309357
Japan,1973,female,93,5915.71,0.318543
Japan,1973,female,94,4015.38,0.372896
Japan,1973,female,95,2667.81,0.363298
Japan,1973,female,96,1769.66,0.425597
Japan,1973,female,97,1101.87,0.41121
Japan,1973,female,98,639.43,0.508388
Japan,1973,female,99,348.06,0.534513
Japan,1973,female,100,200.04,0.550049
Japan,1973,female,101,109.85,0.519079
Japan,1973,female,102,58.17,0.532951
Japan,1973,female,103,31.83,0.314136
Japan,1973,female,104,17.83,0.448598
Japan,1973,female,105,7.5,1.2
Japan,1973,female,106,2,0
Japan,1973,female,107,1.17,1.714286
Japan,1973,female,108,0.5,0
Japan,1973,female,109,0.5,0
Japan,1973,female,110,2,0
Japan,1973,male,0,1063091.07,0.012895
Japan,1973,male,1,1033471.31,0.00173
Japan,1973,male,2,994792.58,0.001075
Japan,1973,male,3,966651.98,0.00093000000000000005
Japan,1973,male,4,960897.22,7.68e-4
Japan,1973,male,5,923093.16,6.68e-4
Japan,1973,male,6,889083.4,5.9e-4
Japan,1973,male,7,815313.43,5.08e-4
Japan,1973,male,8,866083.16,4.68e-4
Japan,1973,male,9,843233.58,3.55e-4
Japan,1973,male,10,826595.95,3.05e-4
Japan,1973,male,11,808372.3,3.38e-4
Japan,1973,male,12,800274.83,3.39e-4
Japan,1973,male,13,807315.69,3.58e-4
Japan,1973,male,14,820648.45,3.76e-4
Japan,1973,male,15,789221.09,5.45e-4
Japan,1973,male,16,794809.3,9.83e-4
Japan,1973,male,17,821162.95,0.001293
Japan,1973,male,18,847349.95,0.001094
Japan,1973,male,19,860299.95,0.001142
Japan,1973,male,20,908692.15,0.001234
Japan,1973,male,21,959311.25,0.001213
Japan,1973,male,22,1043146.47,0.00119
Japan,1973,male,23,1112820.11,0.001181
Japan,1973,male,24,1180235.14,0.001195
Japan,1973,male,25,1195984.56,0.001167
Japan,1973,male,26,1046090.65,0.00116
Japan,1973,male,27,737268.49,0.001143
Japan,1973,male,28,813587.16,0.001297
Japan,1973,male,29,949056.48,0.001249
Japan,1973,male,30,926146.7,0.001286
Japan,1973,male,31,970307.02,0.001388
Japan,1973,male,32,917536.3,0.00143
Japan,1973,male,33,843502.18,0.001572
Japan,1973,male,34,779246.59,0.001661
Japan,1973,male,35,848846.19,0.001848
Japan,1973,male,36,845352.9,0.001919
Japan,1973,male,37,877588.19,0.00222
Japan,1973,male,38,830253.39,0.0024
Japan,1973,male,39,826094.93,0.00268
Japan,1973,male,40,832711.61,0.002939
Japan,1973,male,41,806761.07,0.003208
Japan,1973,male,42,808169.68,0.003363
Japan,1973,male,43,760699.77,0.003597
Japan,1973,male,44,754908.18,0.003826
Japan,1973,male,45,718849.34,0.004245
Japan,1973,male,46,711952.41,0.004311
Japan,1973,male,47,679867.52,0.004699
Japan,1973,male,48,623738.53,0.00499
Japan,1973,male,49,557224.56,0.005555
Japan,1973,male,50,499960.06,0.006137
Japan,1973,male,51,470230.13,0.006553
Japan,1973,male,52,454092.3,0.00724
Japan,1973,male,53,449361.66,0.007599
Japan,1973,male,54,403076.73,0.008464
Japan,1973,male,55,408872.05,0.009091
Japan,1973,male,56,414297.28,0.010293
Japan,1973,male,57,418621.72,0.011382
Japan,1973,male,58,409005.43,0.012325
Japan,1973,male,59,407151.82,0.013868
Japan,1973,male,60,395039.9,0.014853
Japan,1973,male,61,388839.43,0.016977
Japan,1973,male,62,375312.83,0.018615
Japan,1973,male,63,363617.31,0.020965
Japan,1973,male,64,349181.04,0.023846
Japan,1973,male,65,332974.89,0.025902
Japan,1973,male,66,318582.89,0.029042
Japan,1973,male,67,278769.16,0.031657
Japan,1973,male,68,269420.11,0.036036
Japan,1973,male,69,262269.76,0.039205
Japan,1973,male,70,254271.74,0.044909
Japan,1973,male,71,240221.03,0.048886
Japan,1973,male,72,221790.76,0.053259
Japan,1973,male,73,199258.57,0.058599
Japan,1973,male,74,176274.58,0.065314
Japan,1973,male,75,158420.47,0.075909
Japan,1973,male,76,139976.61,0.082029
Japan,1973,male,77,123198.52,0.091056
